invoices\index.php|MESSAGE|No invoices found
invoices\index.php|PLACEHOLDER|Search invoice number...
invoices\index.php|TABLE_HEADER|Actions
invoices\index.php|TABLE_HEADER|Cashier
invoices\index.php|TABLE_HEADER|Customer
invoices\index.php|TABLE_HEADER|Date
invoices\index.php|TABLE_HEADER|Due
invoices\index.php|TABLE_HEADER|Invoice
invoices\index.php|TABLE_HEADER|Paid
invoices\index.php|TABLE_HEADER|SL
invoices\index.php|TABLE_HEADER|Status
invoices\index.php|TABLE_HEADER|Total
invoices\numbering.php|HEADING|Add/Update Prefix
invoices\numbering.php|HEADING|Configured Prefixes
invoices\numbering.php|HEADING|Invoice Numbering
invoices\numbering.php|LABEL|Fiscal Year
invoices\numbering.php|LABEL|Padding (digits)
invoices\numbering.php|LABEL|Starting Number
invoices\numbering.php|MESSAGE|No numbering prefixes configured yet.
invoices\numbering.php|PLACEHOLDER|2026
invoices\numbering.php|PLACEHOLDER|INV
invoices\numbering.php|TABLE_HEADER|Actions
invoices\numbering.php|TABLE_HEADER|Current #
invoices\numbering.php|TABLE_HEADER|Example
invoices\numbering.php|TABLE_HEADER|Fiscal Year
invoices\numbering.php|TABLE_HEADER|Padding
invoices\numbering.php|TABLE_HEADER|Prefix
invoices\numbering.php|TABLE_HEADER|Status
invoices\print.php|HEADING|Bill To
invoices\print.php|HEADING|From
invoices\print.php|HEADING|INVOICE
invoices\print.php|TABLE_HEADER|Item Description
invoices\print.php|TABLE_HEADER|Qty
invoices\print.php|TABLE_HEADER|Total
invoices\print.php|TABLE_HEADER|Unit Price
invoices\print_new.php|TABLE_HEADER|Item
invoices\print_new.php|TABLE_HEADER|Price
invoices\print_new.php|TABLE_HEADER|Qty
invoices\print_new.php|TABLE_HEADER|Total
invoices\templates.php|HEADING|Create New Template
invoices\templates.php|HEADING|Existing Templates
invoices\templates.php|HEADING|Invoice Templates
invoices\templates.php|LABEL|&nbsp;
invoices\templates.php|LABEL|Color Scheme
invoices\templates.php|LABEL|Custom HTML Code
invoices\templates.php|LABEL|Template Type
invoices\templates.php|OPTION|A4
invoices\templates.php|OPTION|A5
invoices\templates.php|OPTION|Custom HTML
invoices\templates.php|OPTION|General Invoice
invoices\templates.php|OPTION|POS (80mm)
invoices\templates.php|OPTION|Thermal (58mm)
invoices\templates.php|PLACEHOLDER|<div>Your custom HTML...</div>
invoices\templates.php|PLACEHOLDER|My Custom Template
invoices\today.php|HEADING|Total Due
invoices\today.php|HEADING|Total Paid
invoices\today.php|HEADING|Total Sales
invoices\today.php|HEADING|Transactions
invoices\today.php|PAGE_TITLE|Today's Sales
invoices\today.php|TABLE_HEADER|Actions
invoices\today.php|TABLE_HEADER|Customer
invoices\today.php|TABLE_HEADER|Due
invoices\today.php|TABLE_HEADER|Invoice #
invoices\today.php|TABLE_HEADER|Paid
invoices\today.php|TABLE_HEADER|Payment
invoices\today.php|TABLE_HEADER|Time
invoices\today.php|TABLE_HEADER|Total
invoices\unpaid.php|HEADING|Invoices
invoices\unpaid.php|HEADING|Status
invoices\unpaid.php|HEADING|This Month
invoices\unpaid.php|HEADING|Total Unpaid
invoices\unpaid.php|HEADING|Unpaid Invoice List
invoices\unpaid.php|TABLE_HEADER|Action
invoices\unpaid.php|TABLE_HEADER|Customer
invoices\unpaid.php|TABLE_HEADER|Date
invoices\unpaid.php|TABLE_HEADER|Due
invoices\unpaid.php|TABLE_HEADER|Invoice
invoices\unpaid.php|TABLE_HEADER|Paid
invoices\unpaid.php|TABLE_HEADER|Status
invoices\unpaid.php|TABLE_HEADER|Total
invoices\view.php|HEADING|Change
invoices\view.php|HEADING|Due Amount
invoices\view.php|HEADING|Invoice Info
invoices\view.php|HEADING|Paid Amount
invoices\view.php|HEADING|Payment Summary
invoices\view.php|HEADING|Quick Payment
invoices\view.php|HEADING|Total Amount
invoices\view.php|TABLE_HEADER|Product
invoices\view.php|TABLE_HEADER|Qty
invoices\view.php|TABLE_HEADER|Total
invoices\view.php|TABLE_HEADER|Unit Price
invoices\view_new.php|BUTTON_LINK|Add Payment
invoices\view_new.php|BUTTON_LINK|Cancel
invoices\view_new.php|HEADING|Add Payment
invoices\view_new.php|HEADING|Invoice Details
invoices\view_new.php|LABEL|Amount
invoices\view_new.php|LABEL|Cashier
invoices\view_new.php|LABEL|Customer
invoices\view_new.php|LABEL|Mobile Type
invoices\view_new.php|LABEL|Notes
invoices\view_new.php|LABEL|Payment Method
invoices\view_new.php|LABEL|Phone
invoices\view_new.php|LABEL|Transaction ID (Optional)
invoices\view_new.php|MESSAGE|No activities
invoices\view_new.php|MESSAGE|No items found
invoices\view_new.php|MESSAGE|No payment history
invoices\view_new.php|OPTION|bKash
invoices\view_new.php|OPTION|Card
invoices\view_new.php|OPTION|Cash
invoices\view_new.php|OPTION|Cheque
invoices\view_new.php|OPTION|Mobile Banking
invoices\view_new.php|OPTION|Nagad
invoices\view_new.php|OPTION|Rocket
invoices\view_new.php|OPTION|Upay
invoices\view_new.php|TABLE_HEADER|Item
invoices\view_new.php|TABLE_HEADER|Qty
invoices\view_new.php|TABLE_HEADER|Total
invoices\view_new.php|TABLE_HEADER|Unit Price
pos\index.php|BUTTON_LINK|&times;
pos\index.php|BUTTON_LINK|Cancel
pos\index.php|BUTTON_LINK|Clear
pos\index.php|BUTTON_LINK|Close
pos\index.php|BUTTON_LINK|ðŸ’³ Bkash
pos\index.php|BUTTON_LINK|ðŸ’³ Nagad
pos\index.php|BUTTON_LINK|ðŸ’³ Rocket
pos\index.php|BUTTON_LINK|ðŸ’³ Upay
pos\index.php|HEADING|Add New Customer
pos\index.php|HEADING|Customer Added!
pos\index.php|HEADING|Point of Sale
pos\index.php|HEADING|Products
pos\index.php|HEADING|Quick Add Customer
pos\index.php|HEADING|Sale Complete
pos\index.php|HEADING|Sale Completed Successfully!
pos\index.php|LABEL|Address
pos\index.php|LABEL|Change
pos\index.php|LABEL|Customer
pos\index.php|LABEL|Customer Name *
pos\index.php|LABEL|Customer Type
pos\index.php|LABEL|Due
pos\index.php|LABEL|Email
pos\index.php|LABEL|Phone *
pos\index.php|LABEL|Receive
pos\index.php|OPTION|All Categories
pos\index.php|OPTION|Dealer
pos\index.php|OPTION|Retailer
pos\index.php|OPTION|VIP
pos\index.php|OPTION|Wholesaler
pos\index.php|PLACEHOLDER|Search by name or barcode...
pos\index.php|PLACEHOLDER|Search customer...
pos\index.php|TABLE_HEADER|Item
pos\index.php|TABLE_HEADER|Price
pos\index.php|TABLE_HEADER|Qty
pos\index.php|TABLE_HEADER|Total
products\create.php|BUTTON_LINK|Add
products\create.php|BUTTON_LINK|Cancel
products\create.php|HEADING|Add Category
products\create.php|HEADING|Add New Product
products\create.php|HEADING|Add Unit
products\create.php|LABEL|Barcode
products\create.php|LABEL|Category
products\create.php|LABEL|Category Name
products\create.php|LABEL|Description
products\create.php|LABEL|Initial Stock
